,Date,Team,Opp1,Lg,Att,Cmp,Pct,Pass_Yds,YPA,Pass_TD,TD%T%,Int,Int%I%,Lg,FD,20+,Sack,Loss,Rate,Res,Date,Team,Opp2,Lg,Att,Rush_Yds,Avg,Lg,Rush_TD,FD,10+,Res,Date,Team,Opp3,Lg,Rec,Rec_Yds,Avg,Lg,Rec_TD,FD,20+,Tar,YAC,Res
11731,01/08/23,SF,vs ARI,NFL,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,"W, 38-13",01/08/23,SF,vs ARI,NFL,0,0,0.00,0,0,0,0,"W, 38-13",01/08/23,SF,vs ARI,NFL,1,10,10.00,10,0,0,0,2,3,"W, 38-13"
11732,01/14/23,SF,vs SEA,NFL,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,"W, 41-23",01/14/23,SF,vs SEA,NFL,0,0,0.00,0,0,0,0,"W, 41-23",01/14/23,SF,vs SEA,NFL,2,41,20.50,33,0,2,1,5,7,"W, 41-23"
11733,01/22/23,SF,vs DAL,NFL,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,"W, 19-12",01/22/23,SF,vs DAL,NFL,0,0,0.00,0,0,0,0,"W, 19-12",01/22/23,SF,vs DAL,NFL,2,26,13.00,21,0,2,1,2,8,"W, 19-12"
11734,01/29/23,SF,@ PHI,NFL,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,"L, 31-7",01/29/23,SF,@ PHI,NFL,0,0,0.00,0,0,0,0,"L, 31-7",01/29/23,SF,@ PHI,NFL,0,0,0.00,0,0,0,0,0,0,"L, 31-7"
11735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/12/22,SF,vs GB,NFL,0,0,0.00,0,0,0,0,0,0,"W, 28-21"
11736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/20/22,SF,@ MIN,NFL,1,19,19.00,19,0,1,0,1,0,"W, 17-7"
11737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/25/22,SF,@ HOU,NFL,2,23,11.50,13,0,1,0,3,9,"L, 17-0"
11738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/11/22,SF,@ CHI,NFL,1,9,9.00,9,0,0,0,2,3,"L, 19-10"
11739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/18/22,SF,vs SEA,NFL,0,0,0.00,0,0,0,0,0,0,"W, 27-7"
11740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/30/22,SF,@ LA,NFL,1,6,6.00,6,0,0,0,1,0,"W, 31-14"
11741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/13/22,SF,vs LAC,NFL,0,0,0.00,0,0,0,0,0,0,"W, 22-16"
11742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/21/22,SF,@ ARI,NFL,0,0,0.00,0,0,0,0,0,0,"W, 38-10"
11743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/04/22,SF,vs MIA,NFL,1,14,14.00,14,0,1,0,1,0,"W, 33-17"
11744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/11/22,SF,vs TB,NFL,0,0,0.00,0,0,0,0,0,0,"W, 35-7"
11745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/15/22,SF,@ SEA,NFL,1,28,28.00,28,0,1,1,1,11,"W, 21-13"
11746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/24/22,SF,vs WAS,NFL,0,0,0.00,0,0,0,0,0,0,"W, 37-20"
11747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/23,SF,@ LV,NFL,0,0,0.00,0,0,0,0,0,0,"W, 37-34"
11748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/08/23,SF,vs ARI,NFL,0,0,0.00,0,0,0,0,0,0,"W, 38-13"
11749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/14/23,SF,vs SEA,NFL,0,0,0.00,0,0,0,0,0,0,"W, 41-23"
11750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/29/23,SF,@ PHI,NFL,0,0,0.00,0,0,0,0,0,0,"L, 31-7"
11751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/12/22,SF,vs GB,NFL,1,3,3.00,3,0,0,0,1,0,"W, 28-21"
11752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/20/22,SF,@ MIN,NFL,3,38,12.67,16,0,3,0,3,19,"W, 17-7"
11753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/25/22,SF,@ HOU,NFL,3,42,14.00,30,0,1,1,3,11,"L, 17-0"
11754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/11/22,SF,@ CHI,NFL,1,11,11.00,11,0,1,0,2,0,"L, 19-10"
11755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/18/22,SF,vs SEA,NFL,1,38,38.00,38t,1,1,1,1,22,"W, 27-7"
11756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/25/22,SF,@ DEN,NFL,0,0,0.00,0,0,0,0,0,0,"L, 11-10"
11757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/03/22,SF,vs LA,NFL,0,0,0.00,0,0,0,0,1,0,"W, 24-9"
11758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/09/22,SF,@ CAR,NFL,0,0,0.00,0,0,0,0,0,0,"W, 37-15"
11759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/16/22,SF,@ ATL,NFL,0,0,0.00,0,0,0,0,0,0,"L, 28-14"
11760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/23/22,SF,vs KC,NFL,0,0,0.00,0,0,0,0,0,0,"L, 44-23"
11761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/30/22,SF,@ LA,NFL,1,56,56.00,56,0,1,1,1,21,"W, 31-14"
11762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/13/22,SF,vs LAC,NFL,0,0,0.00,0,0,0,0,0,0,"W, 22-16"
11763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/21/22,SF,@ ARI,NFL,0,0,0.00,0,0,0,0,0,0,"W, 38-10"
11764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/27/22,SF,vs NO,NFL,0,0,0.00,0,0,0,0,0,0,"W, 13-0"
11765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/15/22,SF,@ SEA,NFL,0,0,0.00,0,0,0,0,0,0,"W, 21-13"
11766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/22/23,SF,vs DAL,NFL,0,0,0.00,0,0,0,0,0,0,"W, 19-12"
11767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/25/22,SF,@ HOU,NFL,1,4,4.00,4,0,0,0,1,3,"L, 17-0"
11768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/11/22,SF,@ CHI,NFL,0,0,0.00,0,0,0,0,0,0,"L, 19-10"
11769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/18/22,SF,vs SEA,NFL,0,0,0.00,0,0,0,0,0,0,"W, 27-7"
11770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/25/22,SF,@ DEN,NFL,0,0,0.00,0,0,0,0,0,0,"L, 11-10"
11771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/03/22,SF,vs LA,NFL,0,0,0.00,0,0,0,0,1,0,"W, 24-9"
11772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/09/22,SF,@ CAR,NFL,0,0,0.00,0,0,0,0,0,0,"W, 37-15"
11773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/16/22,SF,@ ATL,NFL,0,0,0.00,0,0,0,0,1,0,"L, 28-14"
11774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/23/22,SF,vs KC,NFL,0,0,0.00,0,0,0,0,0,0,"L, 44-23"
11775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/30/22,SF,@ LA,NFL,0,0,0.00,0,0,0,0,0,0,"W, 31-14"
11776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/13/22,SF,vs LAC,NFL,0,0,0.00,0,0,0,0,0,0,"W, 22-16"
11777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/21/22,SF,@ ARI,NFL,0,0,0.00,0,0,0,0,0,0,"W, 38-10"
11778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/27/22,SF,vs NO,NFL,0,0,0.00,0,0,0,0,0,0,"W, 13-0"
11779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/04/22,SF,vs MIA,NFL,0,0,0.00,0,0,0,0,0,0,"W, 33-17"
11780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/11/22,SF,vs TB,NFL,0,0,0.00,0,0,0,0,0,0,"W, 35-7"
11781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/15/22,SF,@ SEA,NFL,0,0,0.00,0,0,0,0,0,0,"W, 21-13"
11782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/24/22,SF,vs WAS,NFL,0,0,0.00,0,0,0,0,0,0,"W, 37-20"
11783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/23,SF,@ LV,NFL,0,0,0.00,0,0,0,0,0,0,"W, 37-34"
11784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/08/23,SF,vs ARI,NFL,0,0,0.00,0,0,0,0,0,0,"W, 38-13"
11785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/14/23,SF,vs SEA,NFL,0,0,0.00,0,0,0,0,0,0,"W, 41-23"
11786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/22/23,SF,vs DAL,NFL,0,0,0.00,0,0,0,0,0,0,"W, 19-12"
11787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/29/23,SF,@ PHI,NFL,0,0,0.00,0,0,0,0,0,0,"L, 31-7"
11788,08/13/22,SEA,@ PIT,NFL,15,10,66.7,101,6.7,0,0.0,0,0.0,25,4,2,1,6,85.7,"L, 32-25",08/13/22,SEA,@ PIT,NFL,2,9,4.50,7,1,2,0,"L, 32-25",08/13/22,SEA,@ PIT,NFL,0,0,0.00,0,0,0,0,0,0,"L, 32-25"
11789,08/18/22,SEA,vs CHI,NFL,18,10,55.6,112,6.2,0,0.0,0,0.0,41,4,2,2,16,74.3,"L, 27-11",08/18/22,SEA,vs CHI,NFL,0,0,0.00,0,0,0,0,"L, 27-11",08/18/22,SEA,vs CHI,NFL,0,0,0.00,0,0,0,0,0,0,"L, 27-11"
11790,08/26/22,SEA,@ DAL,NFL,6,3,50.0,43,7.2,0,0.0,0,0.0,18,2,0,1,14,73.6,"L, 27-26",08/26/22,SEA,@ DAL,NFL,0,0,0.00,0,0,0,0,"L, 27-26",08/26/22,SEA,@ DAL,NFL,0,0,0.00,0,0,0,0,0,0,"L, 27-26"
11791,09/12/22,SEA,vs DEN,NFL,28,23,82.1,195,7.0,2,7.1,0,0.0,38t,9,2,2,18,119.5,"W, 17-16",09/12/22,SEA,vs DEN,NFL,6,14,2.33,14,0,1,1,"W, 17-16",09/12/22,SEA,vs DEN,NFL,0,0,0.00,0,0,0,0,0,0,"W, 17-16"
11792,09/18/22,SEA,@ SF,NFL,30,24,80.0,197,6.6,0,0.0,1,3.3,27,10,1,2,17,80.1,"L, 27-7",09/18/22,SEA,@ SF,NFL,2,2,1.00,3,0,0,0,"L, 27-7",09/18/22,SEA,@ SF,NFL,0,0,0.00,0,0,0,0,0,0,"L, 27-7"
11793,09/25/22,SEA,vs ATL,NFL,44,32,72.7,325,7.4,2,4.5,1,2.3,36,15,3,2,17,99.1,"L, 27-23",09/25/22,SEA,vs ATL,NFL,2,-1,-0.50,2,0,1,0,"L, 27-23",09/25/22,SEA,vs ATL,NFL,0,0,0.00,0,0,0,0,0,0,"L, 27-23"
11794,10/02/22,SEA,@ DET,NFL,30,23,76.7,320,10.7,2,6.7,0,0.0,54,14,5,0,0,132.6,"W, 48-45",10/02/22,SEA,@ DET,NFL,7,49,7.00,17,1,4,3,"W, 48-45",10/02/22,SEA,@ DET,NFL,0,0,0.00,0,0,0,0,0,0,"W, 48-45"
11795,10/09/22,SEA,@ NO,NFL,25,16,64.0,268,10.7,3,12.0,0,0.0,50t,9,4,3,23,139.7,"L, 39-32",10/09/22,SEA,@ NO,NFL,3,13,4.33,13,0,1,1,"L, 39-32",10/09/22,SEA,@ NO,NFL,0,0,0.00,0,0,0,0,0,0,"L, 39-32"
11796,10/16/22,SEA,vs ARI,NFL,31,20,64.5,197,6.4,0,0.0,0,0.0,22,10,1,5,37,82.3,"W, 19-9",10/16/22,SEA,vs ARI,NFL,6,48,8.00,24,0,1,1,"W, 19-9",10/16/22,SEA,vs ARI,NFL,0,0,0.00,0,0,0,0,0,0,"W, 19-9"
11797,10/23/22,SEA,@ LAC,NFL,27,20,74.1,210,7.8,2,7.4,1,3.7,28,10,4,2,19,105.5,"W, 37-23",10/23/22,SEA,@ LAC,NFL,4,7,1.75,9,0,1,0,"W, 37-23",10/23/22,SEA,@ LAC,NFL,0,0,0.00,0,0,0,0,0,0,"W, 37-23"
11798,10/30/22,SEA,vs NYG,NFL,34,23,67.6,212,6.2,2,5.9,0,0.0,33t,14,2,3,22,104.0,"W, 27-13",10/30/22,SEA,vs NYG,NFL,5,26,5.20,14,0,1,1,"W, 27-13",10/30/22,SEA,vs NYG,NFL,0,0,0.00,0,0,0,0,0,0,"W, 27-13"
11799,11/06/22,SEA,@ ARI,NFL,34,26,76.5,275,8.1,2,5.9,1,2.9,51,14,3,2,12,106.9,"W, 31-21",11/06/22,SEA,@ ARI,NFL,6,38,6.33,18,0,3,2,"W, 31-21",11/06/22,SEA,@ ARI,NFL,0,0,0.00,0,0,0,0,0,0,"W, 31-21"
11800,11/13/22,SEA,@ TB,NFL,33,23,69.7,275,8.3,2,6.1,0,0.0,23,15,2,3,31,115.1,"L, 21-16",11/13/22,SEA,@ TB,NFL,4,22,5.50,9,0,0,0,"L, 21-16",11/13/22,SEA,@ TB,NFL,0,0,0.00,0,0,0,0,0,0,"L, 21-16"
11801,11/27/22,SEA,vs LV,NFL,37,27,73.0,328,8.9,2,5.4,1,2.7,35t,15,7,3,21,106.6,"L, 40-34",11/27/22,SEA,vs LV,NFL,5,22,4.40,18,0,3,1,"L, 40-34",11/27/22,SEA,vs LV,NFL,0,0,0.00,0,0,0,0,0,0,"L, 40-34"
11802,12/04/22,SEA,@ LA,NFL,39,28,71.8,367,9.4,3,7.7,1,2.6,40,18,4,4,19,116.1,"W, 27-23",12/04/22,SEA,@ LA,NFL,2,3,1.50,4,0,0,0,"W, 27-23",12/04/22,SEA,@ LA,NFL,0,0,0.00,0,0,0,0,0,0,"W, 27-23"
11803,12/11/22,SEA,vs CAR,NFL,36,21,58.3,264,7.3,3,8.3,2,5.6,38,13,4,3,23,85.9,"L, 30-24",12/11/22,SEA,vs CAR,NFL,3,20,6.67,13,0,1,1,"L, 30-24",12/11/22,SEA,vs CAR,NFL,0,0,0.00,0,0,0,0,0,0,"L, 30-24"
11804,12/15/22,SEA,vs SF,NFL,44,31,70.5,238,5.4,1,2.3,0,0.0,33,12,1,3,31,90.9,"L, 21-13",12/15/22,SEA,vs SF,NFL,1,18,18.00,18,0,1,1,"L, 21-13",12/15/22,SEA,vs SF,NFL,0,0,0.00,0,0,0,0,0,0,"L, 21-13"
11805,12/24/22,SEA,@ KC,NFL,40,25,62.5,215,5.4,1,2.5,1,2.5,39,8,2,2,15,74.5,"L, 24-10",12/24/22,SEA,@ KC,NFL,3,16,5.33,9,0,2,0,"L, 24-10",12/24/22,SEA,@ KC,NFL,0,0,0.00,0,0,0,0,0,0,"L, 24-10"
11806,01/01/23,SEA,vs NYJ,NFL,29,18,62.1,183,6.3,2,6.9,0,0.0,41,10,2,4,35,103.1,"W, 23-6",01/01/23,SEA,vs NYJ,NFL,5,18,3.60,11,0,2,1,"W, 23-6",01/01/23,SEA,vs NYJ,NFL,0,0,0.00,0,0,0,0,0,0,"W, 23-6"
11807,01/08/23,SEA,vs LA,NFL,31,19,61.3,213,6.9,1,3.2,2,6.5,36t,10,3,3,8,65.7,"W, 19-16",01/08/23,SEA,vs LA,NFL,4,51,12.75,25,0,2,1,"W, 19-16",01/08/23,SEA,vs LA,NFL,0,0,0.00,0,0,0,0,0,0,"W, 19-16"
11808,01/14/23,SEA,@ SF,NFL,35,25,71.4,253,7.2,2,5.7,1,2.9,50t,14,3,3,25,98.9,"L, 41-23",01/14/23,SEA,@ SF,NFL,4,28,7.00,11,0,2,1,"L, 41-23",01/14/23,SEA,@ SF,NFL,0,0,0.00,0,0,0,0,0,0,"L, 41-23"
11809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/13/22,SEA,@ PIT,NFL,10,73,7.30,18,0,4,3,"L, 32-25",08/13/22,SEA,@ PIT,NFL,1,17,17.00,17t,1,1,0,1,12,"L, 32-25"
11810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/18/22,SEA,vs CHI,NFL,5,15,3.00,7,0,0,0,"L, 27-11",08/18/22,SEA,vs CHI,NFL,4,52,13.00,29,0,3,1,5,46,"L, 27-11"
11811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/26/22,SEA,@ DAL,NFL,13,75,5.77,27,1,4,2,"L, 27-26",08/26/22,SEA,@ DAL,NFL,2,9,4.50,6,0,0,0,2,9,"L, 27-26"
11812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/12/22,SEA,vs DEN,NFL,0,0,0.00,0,0,0,0,"W, 17-16",09/12/22,SEA,vs DEN,NFL,0,0,0.00,0,0,0,0,0,0,"W, 17-16"
11813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/18/22,SEA,@ SF,NFL,0,0,0.00,0,0,0,0,"L, 27-7",09/18/22,SEA,@ SF,NFL,0,0,0.00,0,0,0,0,0,0,"L, 27-7"
11814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/25/22,SEA,vs ATL,NFL,3,21,7.00,16,0,1,1,"L, 27-23",09/25/22,SEA,vs ATL,NFL,2,17,8.50,10,0,1,0,2,14,"L, 27-23"
11815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/02/22,SEA,@ DET,NFL,0,0,0.00,0,0,0,0,"W, 48-45",10/02/22,SEA,@ DET,NFL,0,0,0.00,0,0,0,0,0,0,"W, 48-45"
11816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/09/22,SEA,@ NO,NFL,1,4,4.00,4,0,0,0,"L, 39-32",10/09/22,SEA,@ NO,NFL,1,6,6.00,6,0,0,0,1,9,"L, 39-32"
11817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/16/22,SEA,vs ARI,NFL,2,1,0.50,2,0,1,0,"W, 19-9",10/16/22,SEA,vs ARI,NFL,0,0,0.00,0,0,0,0,0,0,"W, 19-9"
11818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/23/22,SEA,@ LAC,NFL,6,35,5.83,11,0,2,1,"W, 37-23",10/23/22,SEA,@ LAC,NFL,2,6,3.00,3,0,0,0,2,4,"W, 37-23"
11819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/30/22,SEA,vs NYG,NFL,0,0,0.00,0,0,0,0,"W, 27-13",10/30/22,SEA,vs NYG,NFL,0,0,0.00,0,0,0,0,0,0,"W, 27-13"
11820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/06/22,SEA,@ ARI,NFL,1,4,4.00,4,0,0,0,"W, 31-21",11/06/22,SEA,@ ARI,NFL,0,0,0.00,0,0,0,0,0,0,"W, 31-21"
11821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/13/22,SEA,@ TB,NFL,0,0,0.00,0,0,0,0,"L, 21-16",11/13/22,SEA,@ TB,NFL,0,0,0.00,0,0,0,0,0,0,"L, 21-16"
11822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/27/22,SEA,vs LV,NFL,1,2,2.00,2,0,0,0,"L, 40-34",11/27/22,SEA,vs LV,NFL,2,13,6.50,9,0,1,0,2,16,"L, 40-34"
11823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/04/22,SEA,@ LA,NFL,10,37,3.70,7,0,1,0,"W, 27-23",12/04/22,SEA,@ LA,NFL,0,0,0.00,0,0,0,0,1,0,"W, 27-23"
11824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/24/22,SEA,@ KC,NFL,2,10,5.00,8,0,0,0,"L, 24-10",12/24/22,SEA,@ KC,NFL,6,32,5.33,8,0,1,0,6,36,"L, 24-10"
11825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/23,SEA,vs NYJ,NFL,7,43,6.14,17,0,3,1,"W, 23-6",01/01/23,SEA,vs NYJ,NFL,3,55,18.33,41,0,2,1,4,47,"W, 23-6"
11826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/08/23,SEA,vs LA,NFL,2,29,14.50,27,0,1,1,"W, 19-16",01/08/23,SEA,vs LA,NFL,1,-3,-3.00,-3,0,0,0,1,0,"W, 19-16"
11827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/14/23,SEA,@ SF,NFL,6,13,2.17,7,0,0,0,"L, 41-23",01/14/23,SEA,@ SF,NFL,0,0,0.00,0,0,0,0,0,0,"L, 41-23"
11828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/13/22,SEA,@ PIT,NFL,5,19,3.80,7,0,0,0,"L, 32-25",08/13/22,SEA,@ PIT,NFL,1,11,11.00,11,0,1,0,1,11,"L, 32-25"
11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/18/22,SEA,@ SF,NFL,4,10,2.50,8,0,1,0,"L, 27-7",09/18/22,SEA,@ SF,NFL,2,5,2.50,3,0,0,0,3,8,"L, 27-7"
11830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/25/22,SEA,vs ATL,NFL,3,19,6.33,21,0,1,1,"L, 27-23",09/25/22,SEA,vs ATL,NFL,3,14,4.67,6,0,0,0,3,21,"L, 27-23"
11831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/02/22,SEA,@ DET,NFL,8,29,3.62,13,0,2,1,"W, 48-45",10/02/22,SEA,@ DET,NFL,1,-5,-5.00,-5,0,0,0,1,1,"W, 48-45"
11832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/09/22,SEA,@ NO,NFL,8,88,11.00,69t,1,1,1,"L, 39-32",10/09/22,SEA,@ NO,NFL,0,0,0.00,0,0,0,0,0,0,"L, 39-32"
11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/16/22,SEA,vs ARI,NFL,21,97,4.62,34,1,5,4,"W, 19-9",10/16/22,SEA,vs ARI,NFL,2,13,6.50,7,0,0,0,3,15,"W, 19-9"
11834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/23/22,SEA,@ LAC,NFL,23,167,7.26,74t,2,7,5,"W, 37-23",10/23/22,SEA,@ LAC,NFL,0,0,0.00,0,0,0,0,0,0,"W, 37-23"
